TF	Gene	Region	importance	rho	importance_x_rho	importance_x_abs_rho	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name
6.7521	7.5484	chr3:306000-307000	0.17972577497369505	0.41825908737226536	0.07517193861777081	0.07517193861777081	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	6.9418	chr3:260000-261000	0.06267627935138896	0.27462278859584865	0.017212334614290843	0.017212334614290843	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	7.6232	chr4:434000-435000	0.964635528451802	0.11528389937435868	0.11120694519496885	0.11120694519496885	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	6.7376	chr3:116000-117000	0.621848673195601	0.32311389559719594	0.20092794726817825	0.20092794726817825	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	6.7458	chr3:437000-438000	0.5340104132883058	0.1415697513079499	0.075599721405081	0.075599721405081	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	7.5484	chr4:261000-262000	0.0798986387603837	0.4483110669632443	0.035819443991578444	0.035819443991578444	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	6.7376	chr2:21000-22000	0.08976109393681493	0.21138160849397192	0.01897384441654245	0.01897384441654245	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	7.6232	chr1:124000-125000	0.1351796656927394	0.3406873306265983	0.04605399945985533	0.04605399945985533	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	7.0338	chr2:415000-416000	0.09800767775645779	0.2841600626038875	0.027849867846936677	0.027849867846936677	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	7.0338	chr3:66000-67000	0.26628597569008566	0.17534138523906417	0.04669095184723539	0.04669095184723539	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	6.8892	chr2:469000-470000	0.5862773752167483	0.4219979619770985	0.24740785749475044	0.24740785749475044	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	7.0338	chr3:222000-223000	0.03223506397991761	-0.10297199985073507	0.0033193090033285114	0.0033193090033285114	False	6.7521_direct_-/-	6.7521_direct_-/-_(13g)	6.7521_direct_-/-_(31r)
6.7521	6.67	chr1:370000-371000	0.3826676161977713	0.5696318661498831	0.2179796683298637	0.2179796683298637	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	6.8892	chr4:145000-146000	0.17711578676446033	0.3176004168966122	0.05625204771536407	0.05625204771536407	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	7.1927	chr3:136000-137000	0.2582473536878044	0.006254792579841323	0.0016152836316101365	0.0016152836316101365	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	6.7458	chr3:438000-439000	0.49160428312415655	0.008865182138480754	0.004358161509952908	0.004358161509952908	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.7521	7.6324	chr2:88000-89000	0.13213339898457635	0.28239913191753996	0.03731435717055832	0.03731435717055832	False	6.7521_direct_+/+	6.7521_direct_+/+_(13g)	6.7521_direct_+/+_(31r)
6.9829	7.2968	chr4:152000-153000	0.044162421206217155	0.44308001677488157	0.019567486328870082	0.019567486328870082	False	6.9829_direct_+/+	6.9829_direct_+/+_(3g)	6.9829_direct_+/+_(6r)
6.9829	7.2874	chr2:161000-162000	0.11230846708752806	0.26803067506177636	0.03010211424862344	0.03010211424862344	False	6.9829_direct_+/+	6.9829_direct_+/+_(3g)	6.9829_direct_+/+_(6r)
6.9829	7.2968	chr1:389000-390000	0.02053671543068405	0.43007824115482624	0.008832394451525777	0.008832394451525777	False	6.9829_direct_+/+	6.9829_direct_+/+_(3g)	6.9829_direct_+/+_(6r)
6.9829	7.2874	chr1:121000-122000	0.014374705157752396	0.10447603254149906	0.0015018121638357938	0.0015018121638357938	False	6.9829_direct_+/+	6.9829_direct_+/+_(3g)	6.9829_direct_+/+_(6r)
6.9829	6.67	chr1:370000-371000	0.3826676161977713	0.5696318661498831	0.2179796683298637	0.2179796683298637	False	6.9829_direct_+/+	6.9829_direct_+/+_(3g)	6.9829_direct_+/+_(6r)
6.9829	7.2968	chr2:48000-49000	0.8857792269676581	0.05518707354266705	0.048883563341230916	0.048883563341230916	False	6.9829_direct_+/+	6.9829_direct_+/+_(3g)	6.9829_direct_+/+_(6r)
7.0715	7.3538	chr4:103000-104000	0.46701270971333736	0.06890388207723552	0.032178988678658024	0.032178988678658024	False	7.0715_direct_+/+	7.0715_direct_+/+_(3g)	7.0715_direct_+/+_(6r)
7.0715	8.4123	chr1:371000-372000	0.22171623449499564	0.40217836719935546	0.08916947317078676	0.08916947317078676	False	7.0715_direct_+/+	7.0715_direct_+/+_(3g)	7.0715_direct_+/+_(6r)
7.0715	7.3538	chr3:48000-49000	0.1135653358289094	0.335517355413665	0.03810314114398042	0.03810314114398042	False	7.0715_direct_+/+	7.0715_direct_+/+_(3g)	7.0715_direct_+/+_(6r)
7.0715	8.4123	chr3:146000-147000	0.23882627587436922	0.29046420274232504	0.06937048381576723	0.06937048381576723	False	7.0715_direct_+/+	7.0715_direct_+/+_(3g)	7.0715_direct_+/+_(6r)
7.0715	7.3538	chr4:308000-309000	0.2000982796984613	0.031737334571616815	0.006350586049995027	0.006350586049995027	False	7.0715_direct_+/+	7.0715_direct_+/+_(3g)	7.0715_direct_+/+_(6r)
7.0715	7.3538	chr4:160000-161000	1.5644277009550571	0.23154545603329932	0.3622361254487647	0.3622361254487647	False	7.0715_direct_+/+	7.0715_direct_+/+_(3g)	7.0715_direct_+/+_(6r)
7.186	7.4209	chr3:397000-398000	0.21943584172804556	0.05854147872991067	0.012846098661102423	0.012846098661102423	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	6.84	chr1:144000-145000	0.2701196441638679	0.14738161322406967	0.03981066892038251	0.03981066892038251	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.1546	chr1:190000-191000	0.41916611748781923	0.17493228795247187	0.07332568796429885	0.07332568796429885	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.7121	chr3:4000-5000	0.08519909099831113	0.15627650315097646	0.0133146160128579	0.0133146160128579	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.7121	chr4:72000-73000	0.5114654339085274	0.3007010114675699	0.1537981733069937	0.1537981733069937	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.1546	chr1:453000-454000	0.40525644814217515	0.15239816109070875	0.061760337467019664	0.061760337467019664	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.2507	chr4:197000-198000	0.09260341930441045	0.2887721200612067	0.026741285717451484	0.026741285717451484	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.2165	chr1:86000-87000	0.12683591676086028	0.21592624546197534	0.02738720329590019	0.02738720329590019	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	6.84	chr1:387000-388000	0.29303350511785536	0.2936629118384828	0.08605307237914636	0.08605307237914636	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.2165	chr1:161000-162000	0.13237527523085654	0.4621044796873337	0.06117120768402255	0.06117120768402255	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.2507	chr1:302000-303000	0.3153113579535356	0.14593850216452198	0.04601606729520042	0.04601606729520042	False	7.186_direct_+/+	7.186_direct_+/+_(6g)	7.186_direct_+/+_(12r)
7.186	7.2507	chr2:456000-457000	1.62183545826174	-0.043167921558426914	0.07001126584291816	0.07001126584291816	False	7.186_direct_-/-	7.186_direct_-/-_(6g)	7.186_direct_-/-_(12r)
7.1048	7.2677	chr1:186000-187000	0.25069305921171064	0.1813079327984796	0.0454526403326021	0.0454526403326021	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.032	chr4:416000-417000	0.10058849777749858	0.1578987384699839	0.015882796903657806	0.015882796903657806	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.2677	chr2:93000-94000	0.49930436592780236	0.28307499976723194	0.14134058326879054	0.14134058326879054	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.182	chr3:458000-459000	0.0038389248002058574	0.27687493283322756	0.0010629020462088084	0.0010629020462088084	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.0784	chr1:288000-289000	1.1814611557340684	0.12620399462913204	0.1491051173527905	0.1491051173527905	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.0784	chr1:312000-313000	0.00940321087837796	0.29627232953625365	0.00278591119205768	0.00278591119205768	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.182	chr2:3000-4000	0.15197447120358448	-0.05153627109538811	0.007832197547526183	0.007832197547526183	False	7.1048_direct_-/-	7.1048_direct_-/-_(6g)	7.1048_direct_-/-_(20r)
7.1048	7.0784	chr3:359000-360000	0.2636031887022813	0.32906840726333053	0.08674348145579487	0.08674348145579487	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	6.8496	chr1:487000-488000	0.21409582529810137	0.21414628683934486	0.04584782601539348	0.04584782601539348	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	6.8496	chr2:280000-281000	0.18837608869837216	0.1089702233214237	0.020527384453877934	0.020527384453877934	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.182	chr1:153000-154000	0.9775246873502643	0.11361774313125186	0.11106414883181961	0.11106414883181961	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.032	chr4:257000-258000	0.15008220660750246	0.11755931230027493	0.017643560997285767	0.017643560997285767	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	6.8496	chr2:428000-429000	0.012222390758954664	0.30442519957389336	0.0037208037460648834	0.0037208037460648834	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.182	chr1:250000-251000	0.6471390195116774	0.24615149801016709	0.15929423907363013	0.15929423907363013	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	6.8496	chr3:146000-147000	0.5096563616429106	0.08979406161108235	0.04576411473784358	0.04576411473784358	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	6.8496	chr3:162000-163000	0.42383976012875896	0.27785933354073883	0.11776783327744357	0.11776783327744357	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	6.8496	chr2:349000-350000	0.03192219419348435	0.2080310945923252	0.006640808999859316	0.006640808999859316	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.521	chr4:343000-344000	0.6079478981701785	0.4523393516385586	0.27499875808832297	0.27499875808832297	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	6.8496	chr2:94000-95000	0.016125586103574355	0.2780752824615462	0.0044841269106094235	0.0044841269106094235	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
7.1048	7.0784	chr2:304000-305000	0.3925451171574799	0.14916875818265218	0.058555467657044995	0.058555467657044995	False	7.1048_direct_+/+	7.1048_direct_+/+_(6g)	7.1048_direct_+/+_(20r)
6.7691	7.1277	chr4:87000-88000	0.2997690241171574	0.24014540212446872	0.07198815284107432	0.07198815284107432	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.6327	chr2:144000-145000	0.13201299893551893	0.12670398719178794	0.016726573326275505	0.016726573326275505	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.6327	chr4:328000-329000	0.8065375534784972	0.3196604471867952	0.2578181550178802	0.2578181550178802	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	9.2627	chr2:196000-197000	0.620674219209717	-0.17269173686287215	0.10718530894133307	0.10718530894133307	False	6.7691_direct_-/-	6.7691_direct_-/-_(7g)	6.7691_direct_-/-_(18r)
6.7691	7.4963	chr2:336000-337000	0.21231675113140355	0.18789251298371265	0.03989272791861693	0.03989272791861693	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	7.2791	chr2:422000-423000	0.1317304111568972	0.24169745971140627	0.031838905743361144	0.031838905743361144	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.6327	chr1:299000-300000	0.24473605489623462	0.07024411604765107	0.017191267841175407	0.017191267841175407	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.6327	chr3:134000-135000	0.06969653904788407	0.033775320321379754	0.0023540229316338364	0.0023540229316338364	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.7915	chr1:24000-25000	0.4046719810644282	0.2632069716647124	0.10651248665352799	0.10651248665352799	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.6327	chr1:320000-321000	0.07425929225839935	0.42218578228832054	0.03135121739428935	0.03135121739428935	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.6327	chr1:250000-251000	0.06622973290900365	-0.005009760022435944	0.0003317950682241367	0.0003317950682241367	False	6.7691_direct_-/-	6.7691_direct_-/-_(7g)	6.7691_direct_-/-_(18r)
6.7691	7.4963	chr1:198000-199000	0.4142233871302194	0.23278010636164187	0.09642296411365203	0.09642296411365203	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	7.4963	chr4:61000-62000	0.032768751328229324	0.30357090291822697	0.009947639428213426	0.009947639428213426	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	7.2791	chr4:57000-58000	0.33914632393386207	0.010818222222153645	0.003668960298143025	0.003668960298143025	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.6327	chr1:355000-356000	0.3462931574831084	0.09884855696421119	0.0342305789037856	0.0342305789037856	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	7.1277	chr3:144000-145000	0.6223912061876439	0.39806210146757515	0.24775035146999239	0.24775035146999239	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.6327	chr1:456000-457000	0.7563526129602199	0.04780454375349302	0.03615709157932561	0.03615709157932561	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
6.7691	6.7915	chr1:229000-230000	0.032578083726819126	0.1918311290809152	0.006249490584608303	0.006249490584608303	False	6.7691_direct_+/+	6.7691_direct_+/+_(7g)	6.7691_direct_+/+_(18r)
7.4025	6.8642	chr2:238000-239000	0.3946364446712648	0.144835582602046	0.057157399379962726	0.057157399379962726	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	7.9494	chr3:256000-257000	0.13150739443736859	0.2155352126663525	0.02834447422725614	0.02834447422725614	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	8.1795	chr1:345000-346000	0.28631482992652296	0.15967487348072368	0.04571728424417247	0.04571728424417247	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	7.0138	chr1:364000-365000	0.29291777361078913	0.10118467613279651	0.029638790056347508	0.029638790056347508	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	6.8642	chr2:226000-227000	0.21910544721232825	0.37912729438266035	0.08306885538611282	0.08306885538611282	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	8.1795	chr3:107000-108000	0.028004693862906542	0.12087960145792156	0.003385196233099245	0.003385196233099245	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	8.1795	chr3:442000-443000	0.20612775387623686	0.21227440378213477	0.0437556460570288	0.0437556460570288	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	8.1795	chr3:428000-429000	0.2871224511494297	0.36169308426586366	0.103850204918212	0.103850204918212	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	7.9494	chr3:429000-430000	0.20063418260062596	0.20452423588026875	0.04103455288785533	0.04103455288785533	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	6.8642	chr2:248000-249000	0.21805625679732618	0.1536186384425205	0.033497505273077856	0.033497505273077856	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
