TF	Gene	Region	importance	rho	importance_x_rho	importance_x_abs_rho	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name
6.7822	7.521	chr4:343000-344000	0.6079478981701785	0.4523393516385586	0.27499875808832297	0.27499875808832297	True	6.7822_extended_+/+	6.7822_extended_+/+_(6g)	6.7822_extended_+/+_(16r)
7.4419	6.777	chr1:317000-318000	0.15753735671752267	0.16954319209355112	0.02670938633186923	0.02670938633186923	True	7.4419_extended_+/+	7.4419_extended_+/+_(6g)	7.4419_extended_+/+_(10r)
7.4419	6.7182	chr3:424000-425000	0.4420939051720894	-0.07821787062389585	0.03457964387836337	0.03457964387836337	True	7.4419_extended_-/-	7.4419_extended_-/-_(6g)	7.4419_extended_-/-_(10r)
7.4419	7.3616	chr4:37000-38000	0.23928993598517112	0.07738972833669186	0.01851858313959678	0.01851858313959678	True	7.4419_extended_+/+	7.4419_extended_+/+_(6g)	7.4419_extended_+/+_(10r)
7.4419	7.9835	chr3:472000-473000	0.26234752532720135	0.17875852847662851	0.046896857576975544	0.046896857576975544	True	7.4419_extended_+/+	7.4419_extended_+/+_(6g)	7.4419_extended_+/+_(10r)
7.4419	6.777	chr4:184000-185000	0.12785451784419702	-0.10976245693844805	0.014033626009259713	0.014033626009259713	True	7.4419_extended_-/-	7.4419_extended_-/-_(6g)	7.4419_extended_-/-_(10r)
7.4419	7.9835	chr2:242000-243000	0.4067863010594775	-0.006863858961944774	0.0027921237981234598	0.0027921237981234598	True	7.4419_extended_-/-	7.4419_extended_-/-_(6g)	7.4419_extended_-/-_(10r)
7.4419	6.7182	chr4:394000-395000	0.01451291103404845	0.14262647616307328	0.0020699253596545143	0.0020699253596545143	True	7.4419_extended_+/+	7.4419_extended_+/+_(6g)	7.4419_extended_+/+_(10r)
7.4419	7.3616	chr2:97000-98000	0.20903837259161148	-0.08881873275053404	0.0185665233498209	0.0185665233498209	True	7.4419_extended_-/-	7.4419_extended_-/-_(6g)	7.4419_extended_-/-_(10r)
7.4419	6.777	chr2:418000-419000	0.1791239242198055	0.23842559085414172	0.04270772746821963	0.04270772746821963	True	7.4419_extended_+/+	7.4419_extended_+/+_(6g)	7.4419_extended_+/+_(10r)
7.4419	6.777	chr4:486000-487000	0.016130119733015456	0.30318994580771425	0.004890490127724898	0.004890490127724898	True	7.4419_extended_+/+	7.4419_extended_+/+_(6g)	7.4419_extended_+/+_(10r)
6.8277	6.8223	chr4:201000-202000	0.060241525862587644	-0.011126754207673173	0.0006702926513681994	0.0006702926513681994	True	6.8277_extended_-/-	6.8277_extended_-/-_(6g)	6.8277_extended_-/-_(14r)
6.8277	6.8606	chr3:324000-325000	0.5900962513209307	0.05495357853061808	0.03242790068758811	0.03242790068758811	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.9864	chr1:301000-302000	0.24480687583307226	0.36871979668897875	0.09026514148523447	0.09026514148523447	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.8606	chr4:141000-142000	0.4497859194775379	0.1967949058477346	0.0885155776752188	0.0885155776752188	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.8606	chr4:351000-352000	0.3650739427905373	0.3448096226886756	0.12588100846707231	0.12588100846707231	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.7106	chr1:30000-31000	0.1391642983626757	0.15198620285834147	0.021151053281588384	0.021151053281588384	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.8223	chr3:82000-83000	0.6891456013339151	0.10006419136126589	0.06895879732765153	0.06895879732765153	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.7497	chr3:174000-175000	0.615347281110093	0.07058363539353193	0.043433448130276005	0.043433448130276005	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.9864	chr3:305000-306000	0.2587475914314158	0.14415912735716013	0.0373008269865199	0.0373008269865199	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.8223	chr2:412000-413000	0.07027307967010848	0.14619443404266216	0.010273533110806417	0.010273533110806417	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.7106	chr1:447000-448000	0.14168104075966398	0.08045911093144639	0.011399530575364582	0.011399530575364582	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.7106	chr2:167000-168000	0.21561042439532843	0.21262523452785442	0.045844217053706934	0.045844217053706934	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.8223	chr1:454000-455000	0.23667856028407933	0.23984254897588003	0.05676558918647507	0.05676558918647507	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.8277	6.9864	chr2:498000-499000	0.16055293750200675	0.20828938938185268	0.03344147331575574	0.03344147331575574	True	6.8277_extended_+/+	6.8277_extended_+/+_(6g)	6.8277_extended_+/+_(14r)
6.777	6.9276	chr2:10000-11000	1.2806321818805952	0.1283927404137019	0.16442387529362795	0.16442387529362795	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	6.9276	chr3:16000-17000	0.3453705663259408	0.4443985004927039	0.15348216178956403	0.15348216178956403	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	7.1802	chr1:130000-131000	0.008941174846490842	0.08414453235285498	0.0007523509761430818	0.0007523509761430818	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	7.9835	chr3:472000-473000	0.26234752532720135	0.17875852847662851	0.046896857576975544	0.046896857576975544	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	6.9418	chr3:260000-261000	0.06267627935138896	0.27462278859584865	0.017212334614290843	0.017212334614290843	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	6.9276	chr3:356000-357000	0.030944783600513878	0.515550965459258	0.015953613061172746	0.015953613061172746	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	6.8607	chr1:0-1000	0.0068468957790002475	0.2343612032308554	0.001604646733162763	0.001604646733162763	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	7.284	chr2:151000-152000	0.22565051161060873	0.23643230197254125	0.05335106990137787	0.05335106990137787	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	6.8607	chr3:346000-347000	0.17371150156035783	0.22240343021986778	0.0386340338156675	0.0386340338156675	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	7.9835	chr2:242000-243000	0.4067863010594775	-0.006863858961944774	0.0027921237981234598	0.0027921237981234598	True	6.777_extended_-/-	6.777_extended_-/-_(6g)	6.777_extended_-/-_(13r)
6.777	6.8607	chr4:32000-33000	0.15493457340843073	0.34316436148789287	0.0531680239561032	0.0531680239561032	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	7.1802	chr1:274000-275000	0.731175752650795	0.3204171253872231	0.23428123281720703	0.23428123281720703	True	6.777_extended_+/+	6.777_extended_+/+_(6g)	6.777_extended_+/+_(13r)
6.777	6.8607	chr3:437000-438000	0.7210091531415171	-0.021469546243270243	0.01547973935519292	0.01547973935519292	True	6.777_extended_-/-	6.777_extended_-/-_(6g)	6.777_extended_-/-_(13r)
7.327	7.5236	chr1:373000-374000	1.1823861181143993	0.36211710883319326	0.4281622426160888	0.4281622426160888	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	7.2699	chr3:364000-365000	0.39372305334334096	0.27581407199372265	0.10859435858042854	0.10859435858042854	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	7.5236	chr4:153000-154000	0.21899237811555616	0.4513321090316728	0.09883829187675551	0.09883829187675551	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	7.2699	chr1:219000-220000	0.010186066462741469	0.4034117220210063	0.0041091786123549565	0.0041091786123549565	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	9.9524	chr4:366000-367000	0.20923911098341585	0.15481171470097985	0.03239266555385124	0.03239266555385124	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	7.2699	chr3:230000-231000	0.43373781352164037	0.46238363037907315	0.20055326484881753	0.20055326484881753	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	7.2699	chr3:111000-112000	0.04149408112609798	0.14259218117621641	0.005916731533673185	0.005916731533673185	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	9.9524	chr1:0-1000	0.8754696902202864	0.2894595603676481	0.2534130716463652	0.2534130716463652	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	7.2699	chr3:212000-213000	0.015787240977805095	0.2932282772923835	0.004629265475121512	0.004629265475121512	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	6.8535	chr3:435000-436000	0.4381455401678584	0.36134862032388476	0.15832328644071886	0.15832328644071886	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	6.8535	chr1:383000-384000	0.005348407140246145	0.2634318270129996	0.0014089406645644144	0.0014089406645644144	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	7.8162	chr3:477000-478000	0.10694860306781023	0.21469448967141902	0.022961275756714677	0.022961275756714677	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.327	7.2699	chr2:377000-378000	0.14763784154500406	0.3225255517146472	0.047616976298262094	0.047616976298262094	True	7.327_extended_+/+	7.327_extended_+/+_(5g)	7.327_extended_+/+_(13r)
7.1474	7.7375	chr4:33000-34000	0.3737204366541466	0.13373509651609808	0.049979538665980615	0.049979538665980615	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	6.7993	chr1:246000-247000	0.43016628787183886	-0.09098668279048644	0.03913940358175608	0.03913940358175608	True	7.1474_extended_-/-	7.1474_extended_-/-_(4g)	7.1474_extended_-/-_(17r)
7.1474	7.7375	chr1:74000-75000	0.18803940868538147	-0.14811060609671955	0.0278506307904606	0.0278506307904606	True	7.1474_extended_-/-	7.1474_extended_-/-_(4g)	7.1474_extended_-/-_(17r)
7.1474	7.7375	chr4:481000-482000	0.012901434281204197	0.04236320632577198	0.0005465461223530411	0.0005465461223530411	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	7.7375	chr2:10000-11000	0.8275143616205899	0.30989601158233687	0.2564434001933244	0.2564434001933244	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	7.7375	chr1:303000-304000	0.08473659027472139	-0.1624677647818734	0.013766964417171417	0.013766964417171417	True	7.1474_extended_-/-	7.1474_extended_-/-_(4g)	7.1474_extended_-/-_(17r)
7.1474	6.7993	chr4:493000-494000	0.26500803121998145	0.3021509358112336	0.08007242463061	0.08007242463061	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	6.3792	chr1:493000-494000	0.16732048378574674	0.2896478969529874	0.048464026245697976	0.048464026245697976	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	7.7375	chr3:431000-432000	0.3270365577446136	0.2277065712171625	0.07446837322668953	0.07446837322668953	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	6.3792	chr1:216000-217000	0.39334769284664345	-0.1364433062589691	0.05366965972133349	0.05366965972133349	True	7.1474_extended_-/-	7.1474_extended_-/-_(4g)	7.1474_extended_-/-_(17r)
7.1474	6.7993	chr4:271000-272000	0.145709481222508	0.5017738994663941	0.07311321458224317	0.07311321458224317	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	6.7993	chr4:444000-445000	0.2082919461473682	0.2546210444081992	0.05303551286985928	0.05303551286985928	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	6.8253	chr2:76000-77000	0.3570160062188601	0.09429073465836744	0.0336633015111726	0.0336633015111726	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	6.7993	chr1:35000-36000	0.03316567091967891	0.40378743044267423	0.013391881039564471	0.013391881039564471	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	7.7375	chr2:404000-405000	1.1951094272717038	0.07824783495131067	0.0935147252139117	0.0935147252139117	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	7.7375	chr2:288000-289000	0.6657875086574712	0.03721420144639695	0.024776750467673886	0.024776750467673886	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1474	7.7375	chr2:199000-200000	0.42361420805106537	0.1959873131638793	0.08302301045397287	0.08302301045397287	True	7.1474_extended_+/+	7.1474_extended_+/+_(4g)	7.1474_extended_+/+_(17r)
7.1123	6.5975	chr1:216000-217000	0.2802098445453251	0.05704583161752469	0.015984803609505386	0.015984803609505386	True	7.1123_extended_+/+	7.1123_extended_+/+_(3g)	7.1123_extended_+/+_(4r)
7.1123	7.4156	chr2:243000-244000	0.6738355537396767	0.11274786290770346	0.07597351863537752	0.07597351863537752	True	7.1123_extended_+/+	7.1123_extended_+/+_(3g)	7.1123_extended_+/+_(4r)
7.1123	6.5975	chr4:390000-391000	0.3280739051765019	0.2614727985392769	0.08578240211420932	0.08578240211420932	True	7.1123_extended_+/+	7.1123_extended_+/+_(3g)	7.1123_extended_+/+_(4r)
7.1123	6.7764	chr4:416000-417000	0.2911498961756308	0.2907026145424403	0.0846380360420159	0.0846380360420159	True	7.1123_extended_+/+	7.1123_extended_+/+_(3g)	7.1123_extended_+/+_(4r)
6.9423	6.7092	chr1:197000-198000	0.028388747643486284	-0.010277659418842122	0.0002917698796072089	0.0002917698796072089	True	6.9423_extended_-/-	6.9423_extended_-/-_(5g)	6.9423_extended_-/-_(21r)
6.9423	6.7092	chr3:122000-123000	0.09581666764501837	0.3856724467960193	0.03695384865449521	0.03695384865449521	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	7.1539	chr1:153000-154000	0.2203831272558113	0.21722922023208435	0.04787365488608811	0.04787365488608811	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.777	chr1:317000-318000	0.15753735671752267	0.16954319209355112	0.02670938633186923	0.02670938633186923	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	7.2309	chr4:355000-356000	0.3764998825856933	0.02551691898643943	0.009607117002343093	0.009607117002343093	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.7092	chr3:125000-126000	0.7797916904094297	0.3352211944921679	0.26140270191411585	0.26140270191411585	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.6847	chr2:214000-215000	0.3230733707148787	0.2414815500339	0.0780162583349057	0.0780162583349057	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.7092	chr4:99000-100000	0.5807501231507306	0.08993180393219544	0.05222790620878986	0.05222790620878986	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.7092	chr2:278000-279000	1.480804722593433	0.36142194689600193	0.5351953258125126	0.5351953258125126	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	7.1539	chr2:487000-488000	0.38338641344231966	0.053156713083909485	0.020379561579622486	0.020379561579622486	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.7092	chr3:71000-72000	0.03471222834592935	0.21343710218828732	0.007408877428653287	0.007408877428653287	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.7092	chr3:36000-37000	0.07482527122488908	0.35053498402749284	0.026228875253669313	0.026228875253669313	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.7092	chr2:70000-71000	1.0977688664541996	0.21427347840236965	0.23522275349696775	0.23522275349696775	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.7092	chr3:16000-17000	0.14981930541500021	0.23772104134107683	0.03561520129625068	0.03561520129625068	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.777	chr4:184000-185000	0.12785451784419702	-0.10976245693844805	0.014033626009259713	0.014033626009259713	True	6.9423_extended_-/-	6.9423_extended_-/-_(5g)	6.9423_extended_-/-_(21r)
6.9423	6.7092	chr3:61000-62000	0.26111962722738075	0.16434334367811818	0.042913272638531536	0.042913272638531536	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.7092	chr2:212000-213000	0.03986127301514216	0.3657527658277415	0.014579370854702962	0.014579370854702962	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.6847	chr4:308000-309000	0.07366464254513948	0.4200236624607153	0.030940892955668913	0.030940892955668913	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.6847	chr3:466000-467000	0.1008114080258265	0.18786806406633105	0.018939244061613014	0.018939244061613014	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.777	chr2:418000-419000	0.1791239242198055	0.23842559085414172	0.04270772746821963	0.04270772746821963	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
6.9423	6.777	chr4:486000-487000	0.016130119733015456	0.30318994580771425	0.004890490127724898	0.004890490127724898	True	6.9423_extended_+/+	6.9423_extended_+/+_(5g)	6.9423_extended_+/+_(21r)
7.1287	6.995	chr2:294000-295000	0.3720488396981161	0.07341554594841115	0.027314168685910096	0.027314168685910096	True	7.1287_extended_+/+	7.1287_extended_+/+_(8g)	7.1287_extended_+/+_(23r)
7.1287	7.7691	chr4:381000-382000	0.035364062391564074	0.43550484208140083	0.015401220407194919	0.015401220407194919	True	7.1287_extended_+/+	7.1287_extended_+/+_(8g)	7.1287_extended_+/+_(23r)
7.1287	6.8111	chr3:371000-372000	0.03616173641954078	0.4312056495377274	0.015593145041200173	0.015593145041200173	True	7.1287_extended_+/+	7.1287_extended_+/+_(8g)	7.1287_extended_+/+_(23r)
7.1287	6.8111	chr3:206000-207000	0.15339796921983098	0.06379189346443431	0.009785546910132031	0.009785546910132031	True	7.1287_extended_+/+	7.1287_extended_+/+_(8g)	7.1287_extended_+/+_(23r)
7.1287	7.9043	chr3:190000-191000	0.024825206204339242	0.44425949346928073	0.011028833533610198	0.011028833533610198	True	7.1287_extended_+/+	7.1287_extended_+/+_(8g)	7.1287_extended_+/+_(23r)
7.1287	6.995	chr3:143000-144000	0.8585237877462458	0.24877651947935958	0.2135805598057475	0.2135805598057475	True	7.1287_extended_+/+	7.1287_extended_+/+_(8g)	7.1287_extended_+/+_(23r)
